reference_role,entity_id,entity_id_missing,pipeline_reference_records,matched_to_all_entities
parent_entity,E100001014865,FALSE,25,TRUE
parent_entity,E100001015202,FALSE,25,TRUE
parent_entity,E100000153028,FALSE,23,TRUE
parent_entity,E100000001254,FALSE,22,TRUE
parent_entity,E100000000524,FALSE,19,TRUE
parent_entity,E100000001918,FALSE,19,TRUE
parent_entity,E100001000250,FALSE,19,TRUE
parent_entity,E100000000034,FALSE,18,TRUE
parent_entity,E100000000869,FALSE,17,TRUE
parent_entity,E100001011247,FALSE,17,TRUE
parent_entity,E100001015054,FALSE,17,TRUE
parent_entity,E100000135826,FALSE,16,TRUE
parent_entity,E100000181249,FALSE,16,TRUE
parent_entity,E100001016380,FALSE,16,TRUE
parent_entity,E100002022039,FALSE,16,TRUE
parent_entity,E100000000720,FALSE,15,TRUE
parent_entity,E100001000081,FALSE,15,TRUE
parent_entity,E100001000085,FALSE,15,TRUE
parent_entity,E100000001534,FALSE,14,TRUE
parent_entity,E100000139852,FALSE,14,TRUE
parent_entity,E100001010427,FALSE,14,TRUE
parent_entity,E100001010428,FALSE,14,TRUE
parent_entity,E100001010429,FALSE,14,TRUE
parent_entity,E100001016390,FALSE,14,TRUE
parent_entity,E100002015130,FALSE,14,TRUE
parent_entity,E100002015131,FALSE,14,TRUE
parent_entity,E100002015132,FALSE,14,TRUE
parent_entity,E100002021813,FALSE,14,TRUE
parent_entity,E100000000056,FALSE,13,TRUE
parent_entity,E100000000084,FALSE,13,TRUE
parent_entity,E100001000018,FALSE,13,TRUE
parent_entity,E100001000311,FALSE,13,TRUE
parent_entity,E100001000312,FALSE,13,TRUE
parent_entity,E100001000313,FALSE,13,TRUE
parent_entity,E100001000314,FALSE,13,TRUE
parent_entity,E100001000346,FALSE,13,TRUE
parent_entity,E100001015599,FALSE,13,TRUE
parent_entity,E100001015800,FALSE,13,TRUE
parent_entity,E100001015866,FALSE,13,TRUE
parent_entity,E100001015867,FALSE,13,TRUE
parent_entity,E100001015868,FALSE,13,TRUE
parent_entity,E100002004370,FALSE,13,TRUE
parent_entity,E100002022061,FALSE,13,TRUE
parent_entity,E100002022062,FALSE,13,TRUE
parent_entity,E100000000136,FALSE,12,TRUE
parent_entity,E100000001158,FALSE,12,TRUE
parent_entity,E100000133542,FALSE,12,TRUE
parent_entity,E100000134222,FALSE,12,TRUE
parent_entity,E100000189189,FALSE,12,TRUE
parent_entity,E100001000178,FALSE,12,TRUE
parent_entity,E100001000179,FALSE,12,TRUE
parent_entity,E100001000382,FALSE,12,TRUE
parent_entity,E100001011617,FALSE,12,TRUE
parent_entity,E100001016125,FALSE,12,TRUE
parent_entity,E100001016126,FALSE,12,TRUE
parent_entity,E100001016255,FALSE,12,TRUE
parent_entity,E100001016256,FALSE,12,TRUE
parent_entity,E100001016257,FALSE,12,TRUE
parent_entity,E100001016492,FALSE,12,TRUE
parent_entity,E100001016498,FALSE,12,TRUE
parent_entity,E100002011285,FALSE,12,TRUE
parent_entity,E100002014004,FALSE,12,TRUE
parent_entity,E100002021864,FALSE,12,TRUE
parent_entity,E100002022203,FALSE,12,TRUE
parent_entity,E100000000846,FALSE,11,TRUE
parent_entity,E100000001321,FALSE,11,TRUE
parent_entity,E100001015579,FALSE,11,TRUE
parent_entity,E100001015698,FALSE,11,TRUE
parent_entity,E100000000766,FALSE,10,TRUE
parent_entity,E100000001245,FALSE,10,TRUE
parent_entity,E100000001270,FALSE,10,TRUE
parent_entity,E100001011267,FALSE,10,TRUE
parent_entity,E100001015644,FALSE,10,TRUE
parent_entity,E100000000027,FALSE,9,TRUE
parent_entity,E100000000127,FALSE,9,TRUE
parent_entity,E100000000777,FALSE,9,TRUE
parent_entity,E100000000781,FALSE,9,TRUE
parent_entity,E100001011136,FALSE,9,TRUE
parent_entity,E100001011511,FALSE,9,TRUE
parent_entity,E100001015051,FALSE,9,TRUE
parent_entity,E100002007863,FALSE,9,TRUE
parent_entity,E100000000250,FALSE,8,TRUE
parent_entity,E100000000285,FALSE,8,TRUE
parent_entity,E100000000315,FALSE,8,TRUE
parent_entity,E100000000638,FALSE,8,TRUE
parent_entity,E100000124101,FALSE,8,TRUE
parent_entity,E100000124618,FALSE,8,TRUE
parent_entity,E100000124885,FALSE,8,TRUE
parent_entity,E100000124886,FALSE,8,TRUE
parent_entity,E100000124887,FALSE,8,TRUE
parent_entity,E100000124888,FALSE,8,TRUE
parent_entity,E100000125100,FALSE,8,TRUE
parent_entity,E100000125730,FALSE,8,TRUE
parent_entity,E100000125731,FALSE,8,TRUE
parent_entity,E100000125732,FALSE,8,TRUE
parent_entity,E100000125784,FALSE,8,TRUE
parent_entity,E100000126055,FALSE,8,TRUE
parent_entity,E100000152472,FALSE,8,TRUE
parent_entity,E100001000031,FALSE,8,TRUE
parent_entity,E100001000032,FALSE,8,TRUE
parent_entity,E100001000033,FALSE,8,TRUE
parent_entity,E100001011945,FALSE,8,TRUE
parent_entity,E100001015045,FALSE,8,TRUE
parent_entity,E100002004378,FALSE,8,TRUE
parent_entity,E100000000135,FALSE,7,TRUE
parent_entity,E100000000245,FALSE,7,TRUE
parent_entity,E100000000771,FALSE,7,TRUE
parent_entity,E100000000879,FALSE,7,TRUE
parent_entity,E100000152934,FALSE,7,TRUE
parent_entity,E100000192363,FALSE,7,TRUE
parent_entity,E100000192367,FALSE,7,TRUE
parent_entity,E100000192528,FALSE,7,TRUE
parent_entity,E100001000328,FALSE,7,TRUE
parent_entity,E100001010605,FALSE,7,TRUE
parent_entity,E100001010998,FALSE,7,TRUE
parent_entity,E100001010999,FALSE,7,TRUE
parent_entity,E100001014069,FALSE,7,TRUE
parent_entity,E100002004466,FALSE,7,TRUE
parent_entity,E100002004467,FALSE,7,TRUE
parent_entity,E100002004468,FALSE,7,TRUE
parent_entity,E100002004469,FALSE,7,TRUE
parent_entity,E100002007636,FALSE,7,TRUE
parent_entity,E100002022200,FALSE,7,TRUE
parent_entity,E100000000172,FALSE,6,TRUE
parent_entity,E100000000758,FALSE,6,TRUE
parent_entity,E100001000296,FALSE,6,TRUE
parent_entity,E100001000345,FALSE,6,TRUE
parent_entity,E100001011300,FALSE,6,TRUE
parent_entity,E100001014203,FALSE,6,TRUE
parent_entity,E100001014386,FALSE,6,TRUE
parent_entity,E100001015822,FALSE,6,TRUE
parent_entity,E100001015834,FALSE,6,TRUE
parent_entity,E100002000701,FALSE,6,TRUE
parent_entity,E100000000980,FALSE,5,TRUE
parent_entity,E100000001384,FALSE,5,TRUE
parent_entity,E100000001595,FALSE,5,TRUE
parent_entity,E100000002139,FALSE,5,TRUE
parent_entity,E100000149136,FALSE,5,TRUE
parent_entity,E100001000293,FALSE,5,TRUE
parent_entity,E100001000370,FALSE,5,TRUE
parent_entity,E100001014140,FALSE,5,TRUE
parent_entity,E100001014283,FALSE,5,TRUE
parent_entity,E100001014284,FALSE,5,TRUE
parent_entity,E100001014359,FALSE,5,TRUE
parent_entity,E100001014841,FALSE,5,TRUE
parent_entity,E100001014862,FALSE,5,TRUE
parent_entity,E100001015128,FALSE,5,TRUE
parent_entity,E100001015129,FALSE,5,TRUE
parent_entity,E100001015130,FALSE,5,TRUE
parent_entity,E100001015131,FALSE,5,TRUE
parent_entity,E100001015132,FALSE,5,TRUE
parent_entity,E100001015383,FALSE,5,TRUE
parent_entity,E100001015391,FALSE,5,TRUE
parent_entity,E100002003009,FALSE,5,TRUE
parent_entity,E100002020048,FALSE,5,TRUE
parent_entity,E100002020049,FALSE,5,TRUE
parent_entity,E100000000538,FALSE,4,TRUE
parent_entity,E100000000645,FALSE,4,TRUE
parent_entity,E100000001246,FALSE,4,TRUE
parent_entity,E100000001835,FALSE,4,TRUE
parent_entity,E100000001917,FALSE,4,TRUE
parent_entity,E100000002166,FALSE,4,TRUE
parent_entity,E100000152286,FALSE,4,TRUE
parent_entity,E100001000084,FALSE,4,TRUE
parent_entity,E100001000278,FALSE,4,TRUE
parent_entity,E100001010705,FALSE,4,TRUE
parent_entity,E100001011559,FALSE,4,TRUE
parent_entity,E100001014582,FALSE,4,TRUE
parent_entity,E100001014874,FALSE,4,TRUE
parent_entity,E100001015566,FALSE,4,TRUE
parent_entity,E100001015646,FALSE,4,TRUE
parent_entity,E100001016010,FALSE,4,TRUE
parent_entity,E100002001296,FALSE,4,TRUE
parent_entity,E100002001416,FALSE,4,TRUE
parent_entity,E100002017432,FALSE,4,TRUE
parent_entity,E100002018781,FALSE,4,TRUE
parent_entity,E100000000104,FALSE,3,TRUE
parent_entity,E100000000587,FALSE,3,TRUE
parent_entity,E100000000649,FALSE,3,TRUE
parent_entity,E100000000998,FALSE,3,TRUE
parent_entity,E100000001086,FALSE,3,TRUE
parent_entity,E100000001237,FALSE,3,TRUE
parent_entity,E100000001260,FALSE,3,TRUE
parent_entity,E100000125246,FALSE,3,TRUE
parent_entity,E100000136276,FALSE,3,TRUE
parent_entity,E100001000089,FALSE,3,TRUE
parent_entity,E100001000284,FALSE,3,TRUE
parent_entity,E100001000318,FALSE,3,TRUE
parent_entity,E100001000416,FALSE,3,TRUE
parent_entity,E100001000730,FALSE,3,TRUE
parent_entity,E100001010516,FALSE,3,TRUE
parent_entity,E100001010517,FALSE,3,TRUE
parent_entity,E100001010518,FALSE,3,TRUE
parent_entity,E100001014223,FALSE,3,TRUE
parent_entity,E100001014253,FALSE,3,TRUE
parent_entity,E100001014277,FALSE,3,TRUE
parent_entity,E100001014354,FALSE,3,TRUE
parent_entity,E100001014363,FALSE,3,TRUE
parent_entity,E100001014365,FALSE,3,TRUE
parent_entity,E100001014366,FALSE,3,TRUE
parent_entity,E100001014383,FALSE,3,TRUE
parent_entity,E100001014536,FALSE,3,TRUE
parent_entity,E100001014626,FALSE,3,TRUE
parent_entity,E100001014871,FALSE,3,TRUE
parent_entity,E100001014950,FALSE,3,TRUE
parent_entity,E100001015015,FALSE,3,TRUE
parent_entity,E100001015205,FALSE,3,TRUE
parent_entity,E100001015313,FALSE,3,TRUE
parent_entity,E100001015344,FALSE,3,TRUE
parent_entity,E100001015647,FALSE,3,TRUE
parent_entity,E100001015648,FALSE,3,TRUE
parent_entity,E100001015832,FALSE,3,TRUE
parent_entity,E100001015870,FALSE,3,TRUE
parent_entity,E100001015881,FALSE,3,TRUE
parent_entity,E100001015984,FALSE,3,TRUE
parent_entity,E100001015987,FALSE,3,TRUE
parent_entity,E100001016127,FALSE,3,TRUE
parent_entity,E100002000914,FALSE,3,TRUE
parent_entity,E100002001359,FALSE,3,TRUE
parent_entity,E100002001399,FALSE,3,TRUE
parent_entity,E100002004739,FALSE,3,TRUE
parent_entity,E100002004958,FALSE,3,TRUE
parent_entity,E100002004959,FALSE,3,TRUE
parent_entity,E100002005039,FALSE,3,TRUE
parent_entity,E100002005290,FALSE,3,TRUE
parent_entity,E100002011707,FALSE,3,TRUE
parent_entity,E100002021518,FALSE,3,TRUE
parent_entity,E100000000004,FALSE,2,TRUE
parent_entity,E100000000015,FALSE,2,TRUE
parent_entity,E100000000145,FALSE,2,TRUE
parent_entity,E100000000329,FALSE,2,TRUE
parent_entity,E100000000391,FALSE,2,TRUE
parent_entity,E100000000395,FALSE,2,TRUE
parent_entity,E100000000509,FALSE,2,TRUE
parent_entity,E100000000513,FALSE,2,TRUE
parent_entity,E100000000676,FALSE,2,TRUE
parent_entity,E100000000684,FALSE,2,TRUE
parent_entity,E100000000702,FALSE,2,TRUE
parent_entity,E100000000943,FALSE,2,TRUE
parent_entity,E100000000953,FALSE,2,TRUE
parent_entity,E100000000962,FALSE,2,TRUE
parent_entity,E100000001010,FALSE,2,TRUE
parent_entity,E100000001035,FALSE,2,TRUE
parent_entity,E100000001193,FALSE,2,TRUE
parent_entity,E100000001299,FALSE,2,TRUE
parent_entity,E100000001306,FALSE,2,TRUE
parent_entity,E100000001763,FALSE,2,TRUE
parent_entity,E100000002129,FALSE,2,TRUE
parent_entity,E100000002130,FALSE,2,TRUE
parent_entity,E100000002134,FALSE,2,TRUE
parent_entity,E100000124164,FALSE,2,TRUE
parent_entity,E100000124453,FALSE,2,TRUE
parent_entity,E100000124585,FALSE,2,TRUE
parent_entity,E100000130627,FALSE,2,TRUE
parent_entity,E100000134810,FALSE,2,TRUE
parent_entity,E100001000099,FALSE,2,TRUE
parent_entity,E100001000100,FALSE,2,TRUE
parent_entity,E100001000153,FALSE,2,TRUE
parent_entity,E100001000209,FALSE,2,TRUE
parent_entity,E100001000257,FALSE,2,TRUE
parent_entity,E100001000267,FALSE,2,TRUE
parent_entity,E100001000959,FALSE,2,TRUE
parent_entity,E100001010066,FALSE,2,TRUE
parent_entity,E100001010643,FALSE,2,TRUE
parent_entity,E100001010708,FALSE,2,TRUE
parent_entity,E100001010887,FALSE,2,TRUE
parent_entity,E100001010923,FALSE,2,TRUE
parent_entity,E100001011114,FALSE,2,TRUE
parent_entity,E100001011115,FALSE,2,TRUE
parent_entity,E100001011288,FALSE,2,TRUE
parent_entity,E100001011301,FALSE,2,TRUE
parent_entity,E100001011332,FALSE,2,TRUE
parent_entity,E100001011774,FALSE,2,TRUE
parent_entity,E100001012407,FALSE,2,TRUE
parent_entity,E100001012563,FALSE,2,TRUE
parent_entity,E100001012815,FALSE,2,TRUE
parent_entity,E100001014062,FALSE,2,TRUE
parent_entity,E100001014067,FALSE,2,TRUE
parent_entity,E100001014068,FALSE,2,TRUE
parent_entity,E100001014070,FALSE,2,TRUE
parent_entity,E100001014071,FALSE,2,TRUE
parent_entity,E100001014129,FALSE,2,TRUE
parent_entity,E100001014134,FALSE,2,TRUE
parent_entity,E100001014135,FALSE,2,TRUE
parent_entity,E100001014258,FALSE,2,TRUE
parent_entity,E100001014273,FALSE,2,TRUE
parent_entity,E100001014299,FALSE,2,TRUE
parent_entity,E100001014314,FALSE,2,TRUE
parent_entity,E100001014315,FALSE,2,TRUE
parent_entity,E100001014317,FALSE,2,TRUE
parent_entity,E100001014373,FALSE,2,TRUE
parent_entity,E100001014375,FALSE,2,TRUE
parent_entity,E100001014376,FALSE,2,TRUE
parent_entity,E100001014401,FALSE,2,TRUE
parent_entity,E100001014505,FALSE,2,TRUE
parent_entity,E100001014573,FALSE,2,TRUE
parent_entity,E100001014618,FALSE,2,TRUE
parent_entity,E100001014651,FALSE,2,TRUE
parent_entity,E100001014667,FALSE,2,TRUE
parent_entity,E100001014685,FALSE,2,TRUE
parent_entity,E100001014872,FALSE,2,TRUE
parent_entity,E100001015216,FALSE,2,TRUE
parent_entity,E100001015341,FALSE,2,TRUE
parent_entity,E100001015348,FALSE,2,TRUE
parent_entity,E100001015374,FALSE,2,TRUE
parent_entity,E100001015621,FALSE,2,TRUE
parent_entity,E100001015689,FALSE,2,TRUE
parent_entity,E100001015782,FALSE,2,TRUE
parent_entity,E100001015792,FALSE,2,TRUE
parent_entity,E100001015807,FALSE,2,TRUE
parent_entity,E100001015809,FALSE,2,TRUE
parent_entity,E100001015812,FALSE,2,TRUE
parent_entity,E100001015884,FALSE,2,TRUE
parent_entity,E100001015885,FALSE,2,TRUE
parent_entity,E100001015886,FALSE,2,TRUE
parent_entity,E100001015935,FALSE,2,TRUE
parent_entity,E100001016035,FALSE,2,TRUE
parent_entity,E100001016066,FALSE,2,TRUE
parent_entity,E100001016070,FALSE,2,TRUE
parent_entity,E100001016377,FALSE,2,TRUE
parent_entity,E100001016392,FALSE,2,TRUE
parent_entity,E100001016740,FALSE,2,TRUE
parent_entity,E100002000031,FALSE,2,TRUE
parent_entity,E100002003559,FALSE,2,TRUE
parent_entity,E100002004292,FALSE,2,TRUE
parent_entity,E100002004294,FALSE,2,TRUE
parent_entity,E100002004501,FALSE,2,TRUE
parent_entity,E100002004503,FALSE,2,TRUE
parent_entity,E100002004504,FALSE,2,TRUE
parent_entity,E100002004505,FALSE,2,TRUE
parent_entity,E100002004506,FALSE,2,TRUE
parent_entity,E100002004507,FALSE,2,TRUE
parent_entity,E100002004508,FALSE,2,TRUE
parent_entity,E100002005153,FALSE,2,TRUE
parent_entity,E100002005244,FALSE,2,TRUE
parent_entity,E100002005248,FALSE,2,TRUE
parent_entity,E100002005456,FALSE,2,TRUE
parent_entity,E100002005457,FALSE,2,TRUE
parent_entity,E100002005458,FALSE,2,TRUE
parent_entity,E100002005503,FALSE,2,TRUE
parent_entity,E100002007779,FALSE,2,TRUE
parent_entity,E100002007783,FALSE,2,TRUE
parent_entity,E100002007877,FALSE,2,TRUE
parent_entity,E100002016070,FALSE,2,TRUE
parent_entity,E100002019356,FALSE,2,TRUE
parent_entity,E100002022047,FALSE,2,TRUE
parent_entity,E100002022081,FALSE,2,TRUE
parent_entity,E100002022083,FALSE,2,TRUE
parent_entity,E100002022084,FALSE,2,TRUE
parent_entity,E100002022199,FALSE,2,TRUE
parent_entity,E100002022231,FALSE,2,TRUE
parent_entity,E100002022234,FALSE,2,TRUE
parent_entity,E100000000019,FALSE,1,TRUE
parent_entity,E100000000105,FALSE,1,TRUE
parent_entity,E100000000220,FALSE,1,TRUE
parent_entity,E100000000336,FALSE,1,TRUE
parent_entity,E100000000424,FALSE,1,TRUE
parent_entity,E100000000533,FALSE,1,TRUE
parent_entity,E100000000585,FALSE,1,TRUE
parent_entity,E100000000759,FALSE,1,TRUE
parent_entity,E100000000825,FALSE,1,TRUE
parent_entity,E100000000827,FALSE,1,TRUE
parent_entity,E100000000851,FALSE,1,TRUE
parent_entity,E100000000870,FALSE,1,TRUE
parent_entity,E100000000881,FALSE,1,TRUE
parent_entity,E100000000958,FALSE,1,TRUE
parent_entity,E100000000975,FALSE,1,TRUE
parent_entity,E100000001078,FALSE,1,TRUE
parent_entity,E100000001080,FALSE,1,TRUE
parent_entity,E100000001101,FALSE,1,TRUE
parent_entity,E100000001173,FALSE,1,TRUE
parent_entity,E100000001234,FALSE,1,TRUE
parent_entity,E100000001247,FALSE,1,TRUE
parent_entity,E100000001275,FALSE,1,TRUE
parent_entity,E100000001354,FALSE,1,TRUE
parent_entity,E100000001378,FALSE,1,TRUE
parent_entity,E100000001471,FALSE,1,TRUE
parent_entity,E100000001607,FALSE,1,TRUE
parent_entity,E100000001682,FALSE,1,TRUE
parent_entity,E100000001768,FALSE,1,TRUE
parent_entity,E100000121263,FALSE,1,TRUE
parent_entity,E100000123428,FALSE,1,TRUE
parent_entity,E100000124666,FALSE,1,TRUE
parent_entity,E100000124919,FALSE,1,TRUE
parent_entity,E100000124954,FALSE,1,TRUE
parent_entity,E100000125511,FALSE,1,TRUE
parent_entity,E100000125551,FALSE,1,TRUE
parent_entity,E100000125588,FALSE,1,TRUE
parent_entity,E100000125629,FALSE,1,TRUE
parent_entity,E100000125636,FALSE,1,TRUE
parent_entity,E100000125675,FALSE,1,TRUE
parent_entity,E100000127409,FALSE,1,TRUE
parent_entity,E100000127412,FALSE,1,TRUE
parent_entity,E100000128421,FALSE,1,TRUE
parent_entity,E100000128609,FALSE,1,TRUE
parent_entity,E100000130265,FALSE,1,TRUE
parent_entity,E100000131640,FALSE,1,TRUE
parent_entity,E100000133592,FALSE,1,TRUE
parent_entity,E100000149031,FALSE,1,TRUE
parent_entity,E100000149640,FALSE,1,TRUE
parent_entity,E100000152013,FALSE,1,TRUE
parent_entity,E100000188403,FALSE,1,TRUE
parent_entity,E100000192495,FALSE,1,TRUE
parent_entity,E100000192496,FALSE,1,TRUE
parent_entity,E100000192563,FALSE,1,TRUE
parent_entity,E100001000086,FALSE,1,TRUE
parent_entity,E100001000088,FALSE,1,TRUE
parent_entity,E100001000090,FALSE,1,TRUE
parent_entity,E100001000194,FALSE,1,TRUE
parent_entity,E100001000201,FALSE,1,TRUE
parent_entity,E100001000265,FALSE,1,TRUE
parent_entity,E100001000295,FALSE,1,TRUE
parent_entity,E100001000306,FALSE,1,TRUE
parent_entity,E100001000333,FALSE,1,TRUE
parent_entity,E100001000400,FALSE,1,TRUE
parent_entity,E100001000450,FALSE,1,TRUE
parent_entity,E100001000514,FALSE,1,TRUE
parent_entity,E100001000616,FALSE,1,TRUE
parent_entity,E100001000745,FALSE,1,TRUE
parent_entity,E100001000752,FALSE,1,TRUE
parent_entity,E100001000845,FALSE,1,TRUE
parent_entity,E100001001041,FALSE,1,TRUE
parent_entity,E100001010007,FALSE,1,TRUE
parent_entity,E100001010426,FALSE,1,TRUE
parent_entity,E100001010442,FALSE,1,TRUE
parent_entity,E100001010582,FALSE,1,TRUE
parent_entity,E100001010756,FALSE,1,TRUE
parent_entity,E100001010774,FALSE,1,TRUE
parent_entity,E100001010860,FALSE,1,TRUE
parent_entity,E100001010861,FALSE,1,TRUE
parent_entity,E100001010911,FALSE,1,TRUE
parent_entity,E100001010913,FALSE,1,TRUE
parent_entity,E100001010914,FALSE,1,TRUE
parent_entity,E100001011044,FALSE,1,TRUE
parent_entity,E100001011277,FALSE,1,TRUE
parent_entity,E100001011838,FALSE,1,TRUE
parent_entity,E100001012038,FALSE,1,TRUE
parent_entity,E100001014013,FALSE,1,TRUE
parent_entity,E100001014066,FALSE,1,TRUE
parent_entity,E100001014074,FALSE,1,TRUE
parent_entity,E100001014075,FALSE,1,TRUE
parent_entity,E100001014108,FALSE,1,TRUE
parent_entity,E100001014154,FALSE,1,TRUE
parent_entity,E100001014155,FALSE,1,TRUE
parent_entity,E100001014271,FALSE,1,TRUE
parent_entity,E100001014306,FALSE,1,TRUE
parent_entity,E100001014437,FALSE,1,TRUE
parent_entity,E100001014502,FALSE,1,TRUE
parent_entity,E100001014522,FALSE,1,TRUE
parent_entity,E100001014531,FALSE,1,TRUE
parent_entity,E100001014534,FALSE,1,TRUE
parent_entity,E100001014572,FALSE,1,TRUE
parent_entity,E100001014574,FALSE,1,TRUE
parent_entity,E100001014628,FALSE,1,TRUE
parent_entity,E100001014629,FALSE,1,TRUE
parent_entity,E100001014690,FALSE,1,TRUE
parent_entity,E100001014704,FALSE,1,TRUE
parent_entity,E100001014713,FALSE,1,TRUE
parent_entity,E100001014714,FALSE,1,TRUE
parent_entity,E100001014715,FALSE,1,TRUE
parent_entity,E100001014717,FALSE,1,TRUE
parent_entity,E100001014718,FALSE,1,TRUE
parent_entity,E100001014719,FALSE,1,TRUE
parent_entity,E100001014854,FALSE,1,TRUE
parent_entity,E100001014855,FALSE,1,TRUE
parent_entity,E100001014859,FALSE,1,TRUE
parent_entity,E100001014880,FALSE,1,TRUE
parent_entity,E100001014943,FALSE,1,TRUE
parent_entity,E100001014954,FALSE,1,TRUE
parent_entity,E100001015010,FALSE,1,TRUE
parent_entity,E100001015111,FALSE,1,TRUE
parent_entity,E100001015137,FALSE,1,TRUE
parent_entity,E100001015208,FALSE,1,TRUE
parent_entity,E100001015291,FALSE,1,TRUE
parent_entity,E100001015296,FALSE,1,TRUE
parent_entity,E100001015353,FALSE,1,TRUE
parent_entity,E100001015358,FALSE,1,TRUE
parent_entity,E100001015379,FALSE,1,TRUE
parent_entity,E100001015380,FALSE,1,TRUE
parent_entity,E100001015428,FALSE,1,TRUE
parent_entity,E100001015545,FALSE,1,TRUE
parent_entity,E100001015600,FALSE,1,TRUE
parent_entity,E100001015602,FALSE,1,TRUE
parent_entity,E100001015603,FALSE,1,TRUE
parent_entity,E100001015604,FALSE,1,TRUE
parent_entity,E100001015606,FALSE,1,TRUE
parent_entity,E100001015607,FALSE,1,TRUE
parent_entity,E100001015608,FALSE,1,TRUE
parent_entity,E100001015617,FALSE,1,TRUE
parent_entity,E100001015645,FALSE,1,TRUE
parent_entity,E100001015674,FALSE,1,TRUE
parent_entity,E100001015679,FALSE,1,TRUE
parent_entity,E100001015695,FALSE,1,TRUE
parent_entity,E100001015696,FALSE,1,TRUE
parent_entity,E100001015697,FALSE,1,TRUE
parent_entity,E100001015700,FALSE,1,TRUE
parent_entity,E100001015702,FALSE,1,TRUE
parent_entity,E100001015743,FALSE,1,TRUE
parent_entity,E100001015759,FALSE,1,TRUE
parent_entity,E100001015831,FALSE,1,TRUE
parent_entity,E100001015849,FALSE,1,TRUE
parent_entity,E100001015876,FALSE,1,TRUE
parent_entity,E100001015969,FALSE,1,TRUE
parent_entity,E100001015999,FALSE,1,TRUE
parent_entity,E100001016083,FALSE,1,TRUE
parent_entity,E100001016340,FALSE,1,TRUE
parent_entity,E100001016341,FALSE,1,TRUE
parent_entity,E100001016342,FALSE,1,TRUE
parent_entity,E100001016398,FALSE,1,TRUE
parent_entity,E100001016577,FALSE,1,TRUE
parent_entity,E100002001293,FALSE,1,TRUE
parent_entity,E100002001297,FALSE,1,TRUE
parent_entity,E100002003400,FALSE,1,TRUE
parent_entity,E100002003401,FALSE,1,TRUE
parent_entity,E100002003402,FALSE,1,TRUE
parent_entity,E100002003405,FALSE,1,TRUE
parent_entity,E100002003407,FALSE,1,TRUE
parent_entity,E100002004300,FALSE,1,TRUE
parent_entity,E100002004308,FALSE,1,TRUE
parent_entity,E100002004326,FALSE,1,TRUE
parent_entity,E100002004330,FALSE,1,TRUE
parent_entity,E100002004428,FALSE,1,TRUE
parent_entity,E100002004449,FALSE,1,TRUE
parent_entity,E100002004454,FALSE,1,TRUE
parent_entity,E100002004457,FALSE,1,TRUE
parent_entity,E100002004569,FALSE,1,TRUE
parent_entity,E100002004661,FALSE,1,TRUE
parent_entity,E100002004662,FALSE,1,TRUE
parent_entity,E100002004663,FALSE,1,TRUE
parent_entity,E100002004664,FALSE,1,TRUE
parent_entity,E100002004979,FALSE,1,TRUE
parent_entity,E100002005012,FALSE,1,TRUE
parent_entity,E100002005467,FALSE,1,TRUE
parent_entity,E100002005521,FALSE,1,TRUE
parent_entity,E100002005522,FALSE,1,TRUE
parent_entity,E100002005523,FALSE,1,TRUE
parent_entity,E100002005555,FALSE,1,TRUE
parent_entity,E100002007728,FALSE,1,TRUE
parent_entity,E100002008077,FALSE,1,TRUE
parent_entity,E100002008079,FALSE,1,TRUE
parent_entity,E100002008201,FALSE,1,TRUE
parent_entity,E100002016446,FALSE,1,TRUE
parent_entity,E100002016448,FALSE,1,TRUE
parent_entity,E100002016549,FALSE,1,TRUE
parent_entity,E100002017714,FALSE,1,TRUE
parent_entity,E100002018592,FALSE,1,TRUE
parent_entity,E100002019821,FALSE,1,TRUE
parent_entity,E100002021776,FALSE,1,TRUE
parent_entity,E100002021916,FALSE,1,TRUE
parent_entity,E100002021917,FALSE,1,TRUE
parent_entity,E100002021918,FALSE,1,TRUE
parent_entity,E100002022033,FALSE,1,TRUE
parent_entity,E100002022056,FALSE,1,TRUE
